,nickname,rating,title,voice,author,review,created,publish
10,mamor,100,세계는 왜 싸우는가,김영미,김영미,작가이력보고 들어봤는데 내용도 좋으네요,2020.09.03,(주)김영사
11,이좃까야,100,세계는 왜 싸우는가,김영미,김영미,좋아오ㅡ,2020.09.03,(주)김영사
12,truffle,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.03,(주)김영사
13,나요저요,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.03,(주)김영사
14,anobo,100,세계는 왜 싸우는가,김영미,김영미,"너무 많이 들어 진부해진  세계평화사랑
그러나 이 보다 소중한 말이 또 어딨을까
감사합니다 작가님",2020.09.03,(주)김영사
15,donggrami,100,세계는 왜 싸우는가,김영미,김영미,"힘든 취재였을텐데, 대단합니다!
좋은 메시지 감사합니다.",2020.09.03,(주)김영사
16,앗싸라05,100,세계는 왜 싸우는가,김영미,김영미,"나혼자  살고있다는 생각을 가지고 살았는데 
다른 사람도 있다는 사실을 다시한번 깨달았어요",2020.09.03,(주)김영사
17,클린할줄알았냐새꺄,100,세계는 왜 싸우는가,김영미,김영미,많은 생각을 하게 하는 주제네요,2020.09.03,(주)김영사
18,로이야드,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다,2020.09.03,(주)김영사
19,태랑나가신다,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.09.03,(주)김영사
20,mj0918,100,세계는 왜 싸우는가,김영미,김영미,잘 들었어요~,2020.09.03,(주)김영사
21,동그니채미니,100,세계는 왜 싸우는가,김영미,김영미,시간가는줄 모르고 잘 들었어요,2020.09.03,(주)김영사
22,oversky1,100,세계는 왜 싸우는가,김영미,김영미,잘 들었어요,2020.09.03,(주)김영사
23,양변기사랑,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다.,2020.09.03,(주)김영사
24,상식이기본인사회,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.09.03,(주)김영사
25,민둘아,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다.,2020.09.02,(주)김영사
26,은인자중,100,세계는 왜 싸우는가,김영미,김영미,잘 모르겠습니다.,2020.09.02,(주)김영사
27,silverphil,100,세계는 왜 싸우는가,김영미,김영미,세계는 힘들다!,2020.09.02,(주)김영사
28,vwp425,100,세계는 왜 싸우는가,김영미,김영미,,2020.09.02,(주)김영사
29,2DEEP,100,세계는 왜 싸우는가,김영미,김영미,마음에 듭니다 ㅎㅎ,2020.09.02,(주)김영사
30,jjk992,100,세계는 왜 싸우는가,김영미,김영미,시간 내어서 들어야 할것 같네요.,2020.09.02,(주)김영사
31,미스터쏘니,100,세계는 왜 싸우는가,김영미,김영미,많은걸 생각하게 만드는 계기가 되었네요,2020.09.02,(주)김영사
32,라스피디아,100,세계는 왜 싸우는가,김영미,김영미,생각해보게하는 에피소드네요,2020.09.02,(주)김영사
33,잠수함타고22년,100,세계는 왜 싸우는가,김영미,김영미,김영미 PD님은 다른 팟캐스트 인터뷰에서 처음 알게되었는데 우리나라에도 이런 언론인이 계신줄은 몰랐네요 지금의 마음이 변치않으시기를 바랍니다. 감사합니다,2020.09.02,(주)김영사
34,영진최고,100,세계는 왜 싸우는가,김영미,김영미,굿~,2020.09.02,(주)김영사
35,타운스32,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다~~,2020.09.02,(주)김영사
36,SMEC,100,세계는 왜 싸우는가,김영미,김영미,조아요,2020.09.02,(주)김영사
37,스밀라의눈,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다,2020.09.02,(주)김영사
38,유로따리,100,세계는 왜 싸우는가,김영미,김영미,재미있습니다,2020.09.02,(주)김영사
39,왜구대장영진,100,세계는 왜 싸우는가,김영미,김영미,재미있습니다,2020.09.02,(주)김영사
40,꾸우레복검,100,세계는 왜 싸우는가,김영미,김영미,그저 듣고 감동할뿐,2020.09.02,(주)김영사
41,간또,100,세계는 왜 싸우는가,김영미,김영미,재미있게 들었습니다,2020.09.02,(주)김영사
42,jsonlimfai,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다,2020.09.02,(주)김영사
43,하브,100,세계는 왜 싸우는가,김영미,김영미,진짜 좋은 내용이라 완전 강추 합니다!!,2020.09.02,(주)김영사
44,매국보수,100,세계는 왜 싸우는가,김영미,김영미,책을 이렇게 들으니 색다르네요,2020.09.02,(주)김영사
45,도겸민서,100,세계는 왜 싸우는가,김영미,김영미,책은 오랜만에 접하니 많은 생각을 하게하고 저자님이 직접설명하는걸 들으면서 생각하니  오히려 쉽게 이해가되는것 같아요.,2020.09.02,(주)김영사
46,주야파파,100,세계는 왜 싸우는가,김영미,김영미,오랜만에 생각이라는걸 해봤네요,2020.09.02,(주)김영사
47,부산기장갈매기들,100,세계는 왜 싸우는가,김영미,김영미,과연 세상은 공평 한가 생각이 드네요!,2020.09.02,(주)김영사
48,시즈루,100,세계는 왜 싸우는가,김영미,김영미,성우가 낭독하고 단락별로 작가의  의견을 다는게 더 좋았을거같아요.,2020.09.02,(주)김영사
49,pax12,100,세계는 왜 싸우는가,김영미,김영미,생각을 많이하게  되네요,2020.09.02,(주)김영사
50,누커스,80,세계는 왜 싸우는가,김영미,김영미,한편으로 안타깝네요…,2020.09.02,(주)김영사
51,동화고덕배,100,세계는 왜 싸우는가,김영미,김영미,재밌습니다,2020.09.02,(주)김영사
52,해픈남자,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.09.02,(주)김영사
53,랑랑공쥬마마,100,세계는 왜 싸우는가,김영미,김영미,좋아요 유익합니다,2020.09.02,(주)김영사
54,cromye12,100,세계는 왜 싸우는가,김영미,김영미,너무 유익하군요,2020.09.01,(주)김영사
55,믿음소망사랑중엔망사,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.01,(주)김영사
56,싱글벙글영진,100,세계는 왜 싸우는가,김영미,김영미,좋은내용입니다,2020.09.01,(주)김영사
57,kimsfull,100,세계는 왜 싸우는가,김영미,김영미,"막연하게 갈망한  세계의 평화에 대해  작가분의 
생각을 듣고 보다 실천적이고 구체적인  각 개인의  행동이 필요하다 여겨집니다.  이를 위해  국제뉴스에 대한 관심도 많이 가져야겠습니다.  모두가 자국의 이익과 자기가 속한 집단의 이익에만 매몰되어서 무관심해지면 결국 국제분쟁이 나도  나의 손해가 직접적이지 않으면 애써 외면하고 이것이 언젠가는  우리에게 큰 재앙으로 올 수 있다는 것도  생각해 보는  시간이 되었습니다.",2020.09.01,(주)김영사
58,ironman08,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다.,2020.09.01,(주)김영사
59,소리를먹는다,100,세계는 왜 싸우는가,김영미,김영미,화이팅,2020.09.01,(주)김영사
60,리비디비루바바,100,세계는 왜 싸우는가,김영미,김영미,대단하시네요,2020.09.01,(주)김영사
61,kaineus45,100,세계는 왜 싸우는가,김영미,김영미,작가님의 용기가 존경스럽습니다.,2020.09.01,(주)김영사
62,하마놈,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.09.01,(주)김영사
63,애국보수끝년,100,세계는 왜 싸우는가,김영미,김영미,안타까운 현실입니다,2020.09.01,(주)김영사
64,조탕,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.01,(주)김영사
65,conan34,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다,2020.09.01,(주)김영사
66,설원의늑대,100,세계는 왜 싸우는가,김영미,김영미,감사합니다,2020.09.01,(주)김영사
67,윰윰이지윰,100,세계는 왜 싸우는가,김영미,김영미,좋은컨텐츠감사합니다,2020.09.01,(주)김영사
68,yangjan,100,세계는 왜 싸우는가,김영미,김영미,잘들을게요,2020.09.01,(주)김영사
69,chem1,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겟습니다,2020.09.01,(주)김영사
70,양군s,100,세계는 왜 싸우는가,김영미,김영미,잘들을게요!!,2020.09.01,(주)김영사
71,fofo,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다,2020.09.01,(주)김영사
72,비스트마린,100,세계는 왜 싸우는가,김영미,김영미,잘듣고 갑니다,2020.09.01,(주)김영사
73,다솜이아빠,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다!,2020.09.01,(주)김영사
74,은서야,100,세계는 왜 싸우는가,김영미,김영미,넘  기대됩니다  ~,2020.09.01,(주)김영사
75,마르크그라프,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.01,(주)김영사
76,저는그러한면을삶아오지않았습니다,100,세계는 왜 싸우는가,김영미,김영미,"과연 종교가 필요한가 라는 의문이 든다.
하나님이 진정으로 갓난아기들의죽음을 원할까",2020.09.01,(주)김영사
77,책으로간다,100,세계는 왜 싸우는가,김영미,김영미,힘겹게 늘 응원합니다.,2020.09.01,(주)김영사
78,환이준,100,세계는 왜 싸우는가,김영미,김영미,잘듣고갑니다,2020.09.01,(주)김영사
79,스윙칩매운맛,100,세계는 왜 싸우는가,김영미,김영미,잘듣고갑니다,2020.09.01,(주)김영사
80,히든인천러브,100,세계는 왜 싸우는가,김영미,김영미,기대됩니당,2020.09.01,(주)김영사
81,서초,100,세계는 왜 싸우는가,김영미,김영미,잘들었네여,2020.09.01,(주)김영사
82,거의없다최고,100,세계는 왜 싸우는가,김영미,김영미,이스라엘은 전국민이 침략자고 테러리스트,2020.09.01,(주)김영사
83,춘배김,100,세계는 왜 싸우는가,김영미,김영미,오디오북 많아지는거 좋네요.. 직접 이야기 듣는 느낌,2020.09.01,(주)김영사
84,바티스타,100,세계는 왜 싸우는가,김영미,김영미,평화,2020.09.01,(주)김영사
85,촛불하나더,100,세계는 왜 싸우는가,김영미,김영미,평화가 제일. 중요해요,2020.09.01,(주)김영사
86,구양신공x장무기,100,세계는 왜 싸우는가,김영미,김영미,전세계가  평화만이 가득하길...,2020.09.01,(주)김영사
87,khan,100,세계는 왜 싸우는가,김영미,김영미,"전쟁의 반대는 평화가 아니다.
전쟁의 반대는 일상의 무너짐이다.",2020.09.01,(주)김영사
88,sksacyhpar,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.09.01,(주)김영사
89,djsjsjss,100,세계는 왜 싸우는가,김영미,김영미,잘들을게요,2020.08.31,(주)김영사
90,amazio,100,세계는 왜 싸우는가,김영미,김영미,"YTN 세계를 만나는 시간, NOW에서 듣는 김영미 국제분쟁지역 전문PD님. 제 기억으로는 시사인 편집위원이신데...잘 들었습니다.",2020.08.31,(주)김영사
91,이젠자이젠,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다.,2020.08.31,(주)김영사
92,변경닉네임,100,세계는 왜 싸우는가,김영미,김영미,좋은 내용입니다,2020.08.31,(주)김영사
93,깡통1,100,세계는 왜 싸우는가,김영미,김영미,무료듣기만 우선 들어봤어요,2020.08.31,(주)김영사
94,moon래빗,100,세계는 왜 싸우는가,김영미,김영미,"생각이 많아지네요
잘들었습니다",2020.08.31,(주)김영사
95,뜬구름0,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.08.31,(주)김영사
96,인내천0815,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.08.31,(주)김영사
97,Zentomino,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다,2020.08.31,(주)김영사
98,legacykh,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.08.31,(주)김영사
99,인천인천인천,100,세계는 왜 싸우는가,김영미,김영미,기대됩니다,2020.08.31,(주)김영사
100,뿡야뿡요,100,세계는 왜 싸우는가,김영미,김영미,각분쟁지역별로 챕터가나눠져잇어 듣기에도 더 알찬거같아요,2020.08.31,(주)김영사
101,Starbuck,100,세계는 왜 싸우는가,김영미,김영미,나라별로 챕터가 나뉘어져있어 먼나라 이웃나라 <중동편>처럼 읽어도 좋을것같습니다.,2020.08.31,(주)김영사
102,깃털채연,80,세계는 왜 싸우는가,김영미,김영미,많은 생각을 하게 되네요,2020.08.31,(주)김영사
103,카집,100,세계는 왜 싸우는가,김영미,김영미,잘듣고갑니다,2020.08.31,(주)김영사
104,myyy,100,세계는 왜 싸우는가,김영미,김영미,사람이 제일 무섭습니다,2020.08.31,(주)김영사
105,아힌,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다,2020.08.31,(주)김영사
106,그레이빈,100,세계는 왜 싸우는가,김영미,김영미,귀에 쏙쏙 들어오고..들어보고 싶은 내용이네요..^^,2020.08.31,(주)김영사
107,ㅂㅌㅅ,100,세계는 왜 싸우는가,김영미,김영미,전쟁을 엄마의 시각으로 보자는 말에 울림이 있네요,2020.08.31,(주)김영사
108,민민갠,100,세계는 왜 싸우는가,김영미,김영미,김영미 피디님! 탁피디 여행수다에서 많이 뵈었는데 반갑습니다. 피디님의 활동을 통해 분쟁국가의 관계와 그 속의 사람들 이야기를 많이 들을 수 있어 고맙습니다!,2020.08.31,(주)김영사
109,나이스가이72,100,세계는 왜 싸우는가,김영미,김영미,아이들이 아이들 답게 살 수 있기를...,2020.08.31,(주)김영사
110,매이미mm,100,세계는 왜 싸우는가,김영미,김영미,눈을 더 크게 뜰수있게 해주는ᆢ,2020.08.31,(주)김영사
111,꼭안아주세요,100,세계는 왜 싸우는가,김영미,김영미,"ㅠ ㅠ ㅠ ,.,.,.",2020.08.31,(주)김영사
112,흑뿌리1,100,세계는 왜 싸우는가,김영미,김영미,응원합니다.,2020.08.31,(주)김영사
113,nullfehler,100,세계는 왜 싸우는가,김영미,김영미,세계를 보는눈 배우러 왔습니다,2020.08.31,(주)김영사
114,히히덕,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다 배워가요,2020.08.31,(주)김영사
115,ceo7302,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다,2020.08.31,(주)김영사
116,해피이카,100,세계는 왜 싸우는가,김영미,김영미,"저자가 ""왜 관심을 가져야 하는가""라는 물음을 던져 주시네요.
각자의 삶에 지쳐가지만 눈을 세계로 돌려야 하는 이유, 다시 한번 생각해봅니다.",2020.08.31,(주)김영사
117,ㄱㄹㄴㅁ,100,세계는 왜 싸우는가,김영미,김영미,"세계는 왜 싸우는가 
잘. 들을게요",2020.08.31,(주)김영사
118,숫사슴,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다.,2020.08.31,(주)김영사
119,Titicaca,100,세계는 왜 싸우는가,김영미,김영미,잘 들어보겠습니다! 감사합니다.,2020.08.31,(주)김영사
120,mukujun,100,세계는 왜 싸우는가,김영미,김영미,전쟁영화를 좋아하는데 마냥 좋아할수만은 없네요,2020.08.31,(주)김영사
121,lennonian,100,세계는 왜 싸우는가,김영미,김영미,가슴아픈일이네요,2020.08.31,(주)김영사
122,니체짱,100,세계는 왜 싸우는가,김영미,김영미,잘들어봐요 *,2020.08.31,(주)김영사
123,또도스비엔또스,100,세계는 왜 싸우는가,김영미,김영미,감사합니다,2020.08.31,(주)김영사
124,factcheck,100,세계는 왜 싸우는가,김영미,김영미,모든 폭력이 종결되길,2020.08.31,(주)김영사
125,김환마이크켜졌나요,100,세계는 왜 싸우는가,김영미,김영미,좋습니다,2020.08.31,(주)김영사
126,알콜파이터,100,세계는 왜 싸우는가,김영미,김영미,유익한 내용이네요,2020.08.31,(주)김영사
127,denty77,100,세계는 왜 싸우는가,김영미,김영미,좋네요,2020.08.31,(주)김영사
128,추알은무정란,100,세계는 왜 싸우는가,김영미,김영미,정말 공감됩니다,2020.08.31,(주)김영사
129,HawaiiZoa,100,세계는 왜 싸우는가,김영미,김영미,우리가 접하게 되는 거의 모든 전쟁에 대한 해석. 흥미롭네요,2020.08.31,(주)김영사
130,이모티곰,100,세계는 왜 싸우는가,김영미,김영미,좋아용,2020.08.31,(주)김영사
131,YSCHOI17,100,세계는 왜 싸우는가,김영미,김영미,깊이 생각해보게되는 주제네요.,2020.08.31,(주)김영사
132,간디가빛나는밤에,100,세계는 왜 싸우는가,김영미,김영미,생각하게 되는 오디오 북이네요,2020.08.30,(주)김영사
133,에에이에,100,세계는 왜 싸우는가,김영미,김영미,목소리가 너무 좋으세요,2020.08.30,(주)김영사
134,문스타키온느,100,세계는 왜 싸우는가,김영미,김영미,작가의 목소리로  책소개를 받으니 참좋네요,2020.08.30,(주)김영사
135,티씨지는부산더락,100,세계는 왜 싸우는가,김영미,김영미,작가님 목소리가 좋으시네요 ㅎㅎ,2020.08.30,(주)김영사
136,샤라샤,100,세계는 왜 싸우는가,김영미,김영미,작가님이 직접 얘기해주시니 좋네요 잘 들었습니다,2020.08.30,(주)김영사
137,ungshin,100,세계는 왜 싸우는가,김영미,김영미,기대할께요~,2020.08.30,(주)김영사
138,짱승히아로,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다,2020.08.30,(주)김영사
139,자유의왼날개,100,세계는 왜 싸우는가,김영미,김영미,좋습니다,2020.08.30,(주)김영사
140,요조,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요~,2020.08.30,(주)김영사
141,whitene,100,세계는 왜 싸우는가,김영미,김영미,가슴 아파요 ㅠㅠ,2020.08.30,(주)김영사
142,peaceap,80,세계는 왜 싸우는가,김영미,김영미,무료만 일단 들어보세요 빠질겁니다,2020.08.30,(주)김영사
143,혜찌니,100,세계는 왜 싸우는가,김영미,김영미,시아파와 수나아가 뭔지 쉽게 알수있다,2020.08.30,(주)김영사
144,아도르,100,세계는 왜 싸우는가,김영미,김영미,이해할수없는게 세상이기도하죠,2020.08.30,(주)김영사
145,쭈루쭈루쭈루,50,세계는 왜 싸우는가,김영미,김영미,기대가 되네요,2020.08.30,(주)김영사
146,날윤,100,세계는 왜 싸우는가,김영미,김영미,가슴 아픈 이야기네요 ㅠㅠ,2020.08.30,(주)김영사
147,hamsik,100,세계는 왜 싸우는가,김영미,김영미,평소 전쟁에 대해 관심이 많았는데 재밌게 들었습니다,2020.08.30,(주)김영사
148,송강호,100,세계는 왜 싸우는가,김영미,김영미,인간이란,2020.08.30,(주)김영사
149,중국와이파이,100,세계는 왜 싸우는가,김영미,김영미,가슴이 아프네요,2020.08.30,(주)김영사
150,마포대교는무너졌냐이,100,세계는 왜 싸우는가,김영미,김영미,기대가됩니다,2020.08.30,(주)김영사
151,탕탕탕탕슉,100,세계는 왜 싸우는가,김영미,김영미,기대가 됩니다,2020.08.30,(주)김영사
152,저승사자마자,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다,2020.08.30,(주)김영사
153,팬티도둑엄준식,100,세계는 왜 싸우는가,김영미,김영미,잘들을게요!,2020.08.30,(주)김영사
154,히키코모리11,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다.,2020.08.30,(주)김영사
155,욱이후배,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.08.30,(주)김영사
156,가라허,100,세계는 왜 싸우는가,김영미,김영미,좋아요,2020.08.30,(주)김영사
157,handrake12,100,세계는 왜 싸우는가,김영미,김영미,아이들까지 분쟁에 휘말리게한 근본적인 원인이 무엇일까라는 생각에 빠지게 한 내용이었어요 종교와 신념을 떠나 결국 어른들의 탐욕과 욕심이 아이들을 사지에 몰아넣는 결과를 초래하지 않았나 하는 생각이 듭니다,2020.08.30,(주)김영사
158,찾길바래,100,세계는 왜 싸우는가,김영미,김영미,좋아요!,2020.08.30,(주)김영사
159,두두리,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니나,2020.08.30,(주)김영사
160,initialj,100,세계는 왜 싸우는가,김영미,김영미,많은  생각을  들게하네요  좋습니다,2020.08.30,(주)김영사
161,daca5656,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다 책을 구매해서 보고싶네요,2020.08.30,(주)김영사
162,우유속당근,80,세계는 왜 싸우는가,김영미,김영미,항상 밝아야하는 어린이들이 어른들의 도구로 전쟁터로 내몰리는게 참 가슴아프네요,2020.08.30,(주)김영사
163,벅스턴,100,세계는 왜 싸우는가,김영미,김영미,잘듣고가겠습니다.,2020.08.30,(주)김영사
164,Tanco28,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다!,2020.08.30,(주)김영사
165,하미슬이,100,세계는 왜 싸우는가,김영미,김영미,전쟁을 일으키긴 쉬워도 끝내기는 어려운것 같네요,2020.08.30,(주)김영사
166,흥칫뿡꽥,100,세계는 왜 싸우는가,김영미,김영미,유익한 내용이네요,2020.08.29,(주)김영사
167,심심한걸,100,세계는 왜 싸우는가,김영미,김영미,잘들을께요,2020.08.29,(주)김영사
168,연에혁명부계,100,세계는 왜 싸우는가,김영미,김영미,잘 들었어요,2020.08.29,(주)김영사
169,하바롭스크,100,세계는 왜 싸우는가,김영미,김영미,잘틀었습니다,2020.08.29,(주)김영사
170,ozimgibi,100,세계는 왜 싸우는가,김영미,김영미,대단합니다.,2020.08.29,(주)김영사
171,박재뱅,100,세계는 왜 싸우는가,김영미,김영미,왜 갈등이 일어나고 왜 일어나는지 이해하기 쉬웠습니다,2020.08.29,(주)김영사
172,다크초코빵,100,세계는 왜 싸우는가,김영미,김영미,기대됩니다 추천합니다,2020.08.29,(주)김영사
173,초코빵,100,세계는 왜 싸우는가,김영미,김영미,흥미로운 내용입니다,2020.08.29,(주)김영사
174,biotite,100,세계는 왜 싸우는가,김영미,김영미,유익하네요 잘 들었습니다,2020.08.29,(주)김영사
175,pknu80,100,세계는 왜 싸우는가,김영미,김영미,재밌어요 잘 들었습니다,2020.08.29,(주)김영사
176,구니양,100,세계는 왜 싸우는가,김영미,김영미,"탁피디 여행수다 나오셔서 코로나  조심하기 말씀해주셨던 내용 감사히 들었습니다.
책도 잘듣겠습니다",2020.08.29,(주)김영사
177,쯔뭉쯔뭉,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다!!,2020.08.29,(주)김영사
178,1025khd,100,세계는 왜 싸우는가,김영미,김영미,좋아요^^,2020.08.29,(주)김영사
179,훈00,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.08.29,(주)김영사
180,필신기독야,100,세계는 왜 싸우는가,김영미,김영미,잘 들었습니다.,2020.08.29,(주)김영사
181,세피로트,80,세계는 왜 싸우는가,김영미,김영미,애들이 뭔 잘못이 있나,2020.08.29,(주)김영사
182,무등산지기,100,세계는 왜 싸우는가,김영미,김영미,젛네요,2020.08.29,(주)김영사
183,미들점퍼,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.08.29,(주)김영사
184,조코비형,100,세계는 왜 싸우는가,김영미,김영미,궁금해지네요,2020.08.29,(주)김영사
185,이궁우궁,100,세계는 왜 싸우는가,김영미,김영미,좋아요,2020.08.29,(주)김영사
186,kwonjkim,100,세계는 왜 싸우는가,김영미,김영미,素晴らしい,2020.08.29,(주)김영사
187,zezev,100,세계는 왜 싸우는가,김영미,김영미,너무 좋아여!,2020.08.29,(주)김영사
188,ksmpers,80,세계는 왜 싸우는가,김영미,김영미,진실에 가까워지길....,2020.08.29,(주)김영사
189,별이양,100,세계는 왜 싸우는가,김영미,김영미,잘들었어요,2020.08.29,(주)김영사
190,모리기,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다.,2020.08.29,(주)김영사
191,dkdhtlak,100,세계는 왜 싸우는가,김영미,김영미,응원합니다,2020.08.29,(주)김영사
192,mathhan,100,세계는 왜 싸우는가,김영미,김영미,기대합니다,2020.08.29,(주)김영사
193,희망2015,100,세계는 왜 싸우는가,김영미,김영미,"우리나라도 국제뉴스 다큐 많이 방영되면 좋겠어요.   아무나 못하는일 하지만 꼭 필요한일을
여성분이 대단하고 감사합니다",2020.08.29,(주)김영사
194,Adamsville,100,세계는 왜 싸우는가,김영미,김영미,감사합니다,2020.08.29,(주)김영사
195,프리머,100,세계는 왜 싸우는가,김영미,김영미,잘 듣겠습니다,2020.08.29,(주)김영사
196,hdhdh88,100,세계는 왜 싸우는가,김영미,김영미,잘들었습니다,2020.08.29,(주)김영사
197,익산군,100,세계는 왜 싸우는가,김영미,김영미,잘듣겠습니다,2020.08.29,(주)김영사
